,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
10898,545508,308435,mobile,ended,28.0,,,0.0,28.0,late
10899,545516,380645,mobile,ended,0.0,,,0.0,0.0,on time
10900,545582,382060,mobile,ended,6606.0,544670.0,660.0,110.0,6.0,late
10901,545642,359070,mobile,ended,-88.0,,,-2.0,32.0,early
10902,545699,281955,mobile,ended,-156.0,,,-3.0,24.0,early
10904,545809,387069,mobile,ended,5.0,,,0.0,5.0,late
10905,545854,406104,mobile,ended,24.0,,,0.0,24.0,late
10906,545913,409288,mobile,ended,,,,,,on time
10907,546067,367535,mobile,ended,33.0,,,0.0,33.0,late
10908,546108,387753,connect,ended,-12.0,,,-1.0,48.0,early
10911,546465,406104,mobile,ended,42.0,,,0.0,42.0,late
10913,546610,275873,mobile,ended,,,,,,on time
10914,546618,370907,mobile,ended,82.0,,,1.0,22.0,late
10915,546675,363624,mobile,ended,-7.0,,,-1.0,53.0,early
10916,546732,241818,mobile,ended,37.0,,,0.0,37.0,late
10917,546942,364882,connect,ended,9.0,,,0.0,9.0,late
10918,547031,358846,mobile,ended,-6.0,,,-1.0,54.0,early
10919,547148,294149,mobile,ended,-6.0,,,-1.0,54.0,early
10920,547316,350456,mobile,ended,16.0,,,0.0,16.0,late
10921,547396,192603,mobile,ended,85.0,,,1.0,25.0,late
10922,547423,368354,mobile,ended,53.0,,,0.0,53.0,late
10923,547504,270141,mobile,ended,38.0,,,0.0,38.0,late
10924,547511,392327,mobile,ended,-376.0,,,-7.0,44.0,early
10925,547663,341861,connect,ended,1.0,,,0.0,1.0,late
10927,536491,375892,connect,ended,-236.0,,,-4.0,4.0,early
10928,536607,380455,mobile,ended,,,,,,on time
10929,536735,401413,mobile,ended,285.0,,,4.0,45.0,late
10930,536984,388685,mobile,ended,-120.0,,,-2.0,0.0,early
10931,537010,399590,mobile,ended,,,,,,on time
10932,537019,334554,mobile,ended,356.0,,,5.0,56.0,late
10933,537104,277805,mobile,ended,43.0,,,0.0,43.0,late
10934,537150,405291,mobile,ended,154.0,,,2.0,34.0,late
10935,537302,380813,mobile,ended,-34.0,543359.0,660.0,-1.0,26.0,early
10936,537304,402078,mobile,ended,-5.0,,,-1.0,55.0,early
10938,537401,408927,mobile,ended,4.0,546980.0,60.0,0.0,4.0,late
10939,537431,258314,mobile,ended,1159.0,,,19.0,19.0,late
10940,537451,383221,mobile,ended,-92.0,,,-2.0,28.0,early
10941,537476,396164,mobile,ended,64.0,,,1.0,4.0,late
10942,537605,257291,mobile,ended,9.0,,,0.0,9.0,late
10943,537637,380239,connect,ended,-186.0,,,-4.0,54.0,early
10944,537652,313689,mobile,ended,,,,,,on time
10945,537698,409235,mobile,ended,129.0,,,2.0,9.0,late
10946,538234,344254,connect,ended,-75.0,,,-2.0,45.0,early
10947,538247,344859,mobile,ended,114.0,,,1.0,54.0,late
10948,538340,409543,mobile,ended,-20.0,,,-1.0,40.0,early
10949,538644,379918,mobile,ended,-81.0,,,-2.0,39.0,early
10950,538754,371387,mobile,ended,138.0,,,2.0,18.0,late
10951,538834,394038,mobile,ended,7.0,,,0.0,7.0,late
10952,538915,402739,mobile,ended,170.0,,,2.0,50.0,late
10953,538957,393298,mobile,ended,121.0,,,2.0,1.0,late
10956,562978,347612,mobile,ended,-4.0,,,-1.0,56.0,early
10957,563007,410784,mobile,ended,-30.0,,,-1.0,30.0,early
10958,563033,365926,connect,ended,85.0,,,1.0,25.0,late
10959,563147,293910,mobile,ended,12.0,,,0.0,12.0,late
10960,563150,353138,mobile,ended,60.0,,,1.0,0.0,late
10961,563164,355842,connect,ended,-137.0,,,-3.0,43.0,early
10962,563179,394137,mobile,ended,-38.0,,,-1.0,22.0,early
10963,563193,368639,mobile,ended,54.0,,,0.0,54.0,late
10965,563308,231373,mobile,ended,153.0,,,2.0,33.0,late
10966,563312,347873,connect,ended,-44.0,555622.0,570.0,-1.0,16.0,early
10967,563318,381663,mobile,ended,192.0,,,3.0,12.0,late
10968,563432,408715,connect,ended,9.0,,,0.0,9.0,late
10970,563644,192643,mobile,ended,,563362.0,180.0,,,on time
10971,563810,347474,mobile,ended,-133.0,,,-3.0,47.0,early
10972,563830,361262,mobile,ended,-274.0,564208.0,270.0,-5.0,26.0,early
10974,563953,382302,connect,ended,-595.0,,,-10.0,5.0,early
10975,564165,373038,mobile,ended,,,,,,on time
10976,564240,385627,connect,ended,-161.0,,,-3.0,19.0,early
10977,564330,392087,mobile,ended,14.0,,,0.0,14.0,late
10978,564335,360872,mobile,ended,12.0,,,0.0,12.0,late
10980,564401,411921,mobile,ended,,,,,,on time
10981,564480,415326,mobile,ended,,562579.0,600.0,,,on time
10982,564482,309731,mobile,ended,133.0,,,2.0,13.0,late
10983,564502,315420,connect,ended,107.0,,,1.0,47.0,late
10984,564668,278641,mobile,ended,-79.0,,,-2.0,41.0,early
10985,564710,400184,mobile,ended,,,,,,on time
10986,564806,404762,mobile,ended,279.0,,,4.0,39.0,late
10987,564970,408747,mobile,ended,,,,,,on time
10988,565036,389521,mobile,ended,,,,,,on time
10990,565162,342699,connect,ended,52.0,564294.0,270.0,0.0,52.0,late
10991,565175,341105,mobile,ended,-157.0,,,-3.0,23.0,early
10992,565243,328263,mobile,ended,10.0,,,0.0,10.0,late
10993,565261,298757,connect,ended,-58.0,,,-1.0,2.0,early
10995,565450,409363,mobile,ended,-33.0,,,-1.0,27.0,early
10996,565507,385224,mobile,ended,,,,,,on time
10997,565541,166872,mobile,ended,148.0,,,2.0,28.0,late
10998,565638,364670,mobile,ended,24.0,,,0.0,24.0,late
10999,565648,406388,mobile,ended,-179.0,,,-3.0,1.0,early
11000,565709,410396,mobile,ended,-15.0,,,-1.0,45.0,early
11001,565787,412039,mobile,ended,-1.0,,,-1.0,59.0,early
11002,566054,390729,mobile,ended,17.0,556355.0,90.0,0.0,17.0,late
11003,566075,375621,connect,ended,118.0,,,1.0,58.0,late
11004,566137,340699,mobile,ended,3.0,,,0.0,3.0,late
11005,566149,222030,mobile,ended,2984.0,,,49.0,44.0,late
11006,566311,385423,mobile,ended,24.0,,,0.0,24.0,late
11008,566342,383443,connect,ended,-598.0,564616.0,480.0,-10.0,2.0,early
11009,566493,375834,mobile,ended,-32.0,,,-1.0,28.0,early
11011,566561,342699,connect,ended,-13.0,564845.0,0.0,-1.0,47.0,early
11012,566606,415533,mobile,ended,-1.0,566705.0,660.0,-1.0,59.0,early
11013,566693,289560,mobile,ended,-12.0,,,-1.0,48.0,early
11014,566748,366473,mobile,ended,-8.0,,,-1.0,52.0,early
11015,566799,384468,mobile,ended,1034.0,,,17.0,14.0,late
11016,566820,378239,mobile,ended,7.0,,,0.0,7.0,late
11017,566856,167767,mobile,ended,-314.0,,,-6.0,46.0,early
11019,566925,407346,mobile,ended,60.0,,,1.0,0.0,late
11020,567125,341431,mobile,ended,177.0,,,2.0,57.0,late
11021,567234,407304,mobile,ended,2.0,,,0.0,2.0,late
11022,567295,415000,mobile,ended,50.0,,,0.0,50.0,late
11023,567519,310250,mobile,ended,398.0,,,6.0,38.0,late
11024,567523,377004,mobile,ended,-64.0,,,-2.0,56.0,early
11025,567529,391882,connect,ended,46.0,,,0.0,46.0,late
11028,567796,377663,mobile,ended,,,,,,on time
11029,567936,411807,mobile,ended,196.0,,,3.0,16.0,late
11030,568125,412862,mobile,ended,264.0,,,4.0,24.0,late
11033,568267,351546,connect,ended,-19.0,,,-1.0,41.0,early
11034,568562,308906,mobile,ended,5.0,,,0.0,5.0,late
11035,563214,351467,mobile,ended,49.0,,,0.0,49.0,late
11036,563288,368506,mobile,ended,72.0,,,1.0,12.0,late
11037,563296,328119,mobile,ended,,,,,,on time
11038,563446,371674,mobile,ended,29.0,,,0.0,29.0,late
11039,563600,218930,mobile,ended,,,,,,on time
11042,564036,387941,mobile,ended,-129.0,,,-3.0,51.0,early
11046,564337,408144,mobile,ended,139.0,,,2.0,19.0,late
11047,564529,230201,connect,ended,24.0,,,0.0,24.0,late
11048,564541,402209,mobile,ended,102.0,,,1.0,42.0,late
11049,564550,371214,connect,ended,-8.0,,,-1.0,52.0,early
11051,564596,392169,mobile,ended,,,,,,on time
11053,564941,414219,mobile,ended,-36.0,,,-1.0,24.0,early
11054,564943,212557,mobile,ended,,,,,,on time
11055,564993,291355,mobile,ended,-1575.0,,,-27.0,45.0,early
11057,565356,349894,connect,ended,31.0,,,0.0,31.0,late
11058,565363,301512,mobile,ended,-8.0,,,-1.0,52.0,early
11059,565380,355247,mobile,ended,61.0,,,1.0,1.0,late
11060,565396,229302,mobile,ended,113.0,,,1.0,53.0,late
11061,565422,415434,mobile,ended,,,,,,on time
11062,561993,414639,mobile,ended,39.0,,,0.0,39.0,late
11064,562318,242923,mobile,ended,90.0,,,1.0,30.0,late
11065,562460,356106,connect,ended,18.0,,,0.0,18.0,late
11066,562504,370719,mobile,ended,-40.0,,,-1.0,20.0,early
11067,562514,272430,connect,ended,-25.0,562848.0,0.0,-1.0,35.0,early
11070,562748,203279,mobile,ended,161.0,,,2.0,41.0,late
11071,562773,378181,mobile,ended,-42.0,,,-1.0,18.0,early
11072,562871,220982,connect,ended,,,,,,on time
11074,562951,389785,connect,ended,7.0,,,0.0,7.0,late
11075,563047,368840,mobile,ended,20.0,,,0.0,20.0,late
11076,563099,403558,mobile,ended,,,,,,on time
11077,563103,403920,mobile,ended,,,,,,on time
11078,563251,383720,connect,ended,-33.0,554559.0,720.0,-1.0,27.0,early
11080,563372,289112,connect,ended,58.0,,,0.0,58.0,late
11081,563502,340699,mobile,ended,193.0,,,3.0,13.0,late
11082,563658,405179,connect,ended,20.0,,,0.0,20.0,late
11085,563692,405950,mobile,ended,-197.0,,,-4.0,43.0,early
11086,563741,380505,mobile,ended,17.0,,,0.0,17.0,late
11087,563805,352039,connect,ended,94.0,,,1.0,34.0,late
11088,563920,412104,mobile,ended,92.0,,,1.0,32.0,late
11089,563982,348625,mobile,ended,38.0,,,0.0,38.0,late
11090,564047,275810,mobile,ended,2.0,,,0.0,2.0,late
11091,564167,343149,mobile,ended,-41.0,,,-1.0,19.0,early
11092,564182,414421,mobile,ended,38.0,,,0.0,38.0,late
11093,564231,342362,connect,ended,-198.0,,,-4.0,42.0,early
11094,564314,212099,mobile,ended,69.0,,,1.0,9.0,late
11095,564493,387318,mobile,ended,2.0,,,0.0,2.0,late
11096,564494,407865,mobile,ended,25.0,,,0.0,25.0,late
11097,564559,410255,connect,ended,-260.0,,,-5.0,40.0,early
11099,564595,411078,mobile,ended,18.0,,,0.0,18.0,late
11100,564686,319605,mobile,ended,16.0,,,0.0,16.0,late
11101,564707,393824,mobile,ended,-357.0,,,-6.0,3.0,early
11102,564711,342710,connect,ended,41.0,,,0.0,41.0,late
11103,564729,297579,mobile,ended,767.0,,,12.0,47.0,late
11105,565037,379077,mobile,ended,,,,,,on time
11106,565060,164713,mobile,ended,-600.0,,,-10.0,0.0,early
11107,565280,398586,connect,ended,-137.0,,,-3.0,43.0,early
11109,565374,236980,mobile,ended,64.0,,,1.0,4.0,late
11110,565390,358711,mobile,ended,72.0,,,1.0,12.0,late
11111,565564,409235,mobile,ended,-288.0,,,-5.0,12.0,early
11112,565586,270665,mobile,ended,4.0,,,0.0,4.0,late
11113,565647,413324,mobile,ended,,,,,,on time
11114,565660,403054,mobile,ended,2.0,,,0.0,2.0,late
11115,565768,376491,connect,ended,-26.0,,,-1.0,34.0,early
11116,565797,189889,mobile,ended,40.0,,,0.0,40.0,late
11117,565836,303774,mobile,ended,-159.0,,,-3.0,21.0,early
11118,565858,413828,mobile,ended,,,,,,on time
11119,565908,342859,mobile,ended,-89.0,,,-2.0,31.0,early
11120,565962,402012,mobile,ended,-132.0,,,-3.0,48.0,early
11121,566005,316042,mobile,ended,354.0,,,5.0,54.0,late
11122,566225,415015,mobile,ended,,,,,,on time
11123,566260,287128,mobile,ended,244.0,,,4.0,4.0,late
11124,566361,362971,mobile,ended,1324.0,,,22.0,4.0,late
11125,566587,264513,mobile,ended,39.0,,,0.0,39.0,late
11126,566842,195467,mobile,ended,,,,,,on time
11127,566900,414780,mobile,ended,,,,,,on time
11128,566975,275932,mobile,ended,82.0,,,1.0,22.0,late
11129,566993,415937,mobile,ended,,,,,,on time
11130,567045,204152,mobile,ended,7.0,,,0.0,7.0,late
11131,567313,285241,connect,ended,-768.0,,,-13.0,12.0,early
11132,567378,379092,mobile,ended,10.0,,,0.0,10.0,late
11133,567380,397667,mobile,ended,,,,,,on time
11136,567496,407694,mobile,ended,108.0,,,1.0,48.0,late
11137,567590,340369,connect,ended,-78.0,,,-2.0,42.0,early
11138,567626,415813,mobile,ended,167.0,,,2.0,47.0,late
11139,567667,305816,connect,ended,1.0,,,0.0,1.0,late
11140,567697,409211,mobile,ended,39.0,,,0.0,39.0,late
11141,567698,373661,mobile,ended,351.0,,,5.0,51.0,late
11142,567702,330679,mobile,ended,,549583.0,0.0,,,on time
11143,567834,372878,mobile,ended,63.0,,,1.0,3.0,late
11144,567875,334835,mobile,ended,43.0,,,0.0,43.0,late
11145,568014,413333,mobile,ended,94.0,561744.0,720.0,1.0,34.0,late
11146,568046,273133,mobile,ended,87.0,,,1.0,27.0,late
11147,506336,280534,mobile,ended,-22.0,,,-1.0,38.0,early
11148,506395,392813,mobile,ended,-20.0,,,-1.0,40.0,early
11149,507666,383962,mobile,ended,-28.0,,,-1.0,32.0,early
11150,508682,401775,mobile,ended,17.0,,,0.0,17.0,late
11151,508736,399872,mobile,ended,31.0,,,0.0,31.0,late
11152,509448,226355,connect,ended,-288.0,,,-5.0,12.0,early
11153,512649,336754,mobile,ended,2794.0,,,46.0,34.0,late
11154,512767,403275,mobile,ended,133.0,,,2.0,13.0,late
11155,513305,175289,connect,ended,69.0,,,1.0,9.0,late
11156,515816,357860,connect,ended,-299.0,,,-5.0,1.0,early
11157,515843,334355,mobile,ended,-3.0,,,-1.0,57.0,early
11158,516041,276924,mobile,ended,-61.0,,,-2.0,59.0,early
11160,519066,331903,mobile,ended,51.0,509729.0,210.0,0.0,51.0,late
11161,519165,269173,mobile,ended,-78.0,,,-2.0,42.0,early
11162,519217,384479,mobile,ended,69.0,,,1.0,9.0,late
11163,520498,195467,mobile,ended,-2676.0,543363.0,660.0,-45.0,24.0,early
11164,521026,402654,mobile,ended,,,,,,on time
11166,521499,373484,mobile,ended,-75.0,,,-2.0,45.0,early
11167,521563,386722,mobile,ended,1560.0,,,26.0,0.0,late
11168,522130,401649,connect,ended,7.0,,,0.0,7.0,late
11169,522217,180224,mobile,ended,-823.0,,,-14.0,17.0,early
11171,522819,226192,mobile,ended,61.0,,,1.0,1.0,late
11172,545527,312166,mobile,ended,14.0,,,0.0,14.0,late
11173,545592,330601,mobile,ended,-141.0,,,-3.0,39.0,early
11174,545595,349354,mobile,ended,95.0,,,1.0,35.0,late
11175,545635,247956,mobile,ended,12.0,,,0.0,12.0,late
11176,545645,347208,connect,ended,-147.0,,,-3.0,33.0,early
11177,545732,374684,mobile,ended,-226.0,542561.0,720.0,-4.0,14.0,early
11178,545812,375086,mobile,ended,-47.0,,,-1.0,13.0,early
11179,545825,188819,mobile,ended,-20.0,,,-1.0,40.0,early
11181,545972,337091,mobile,ended,5.0,,,0.0,5.0,late
11182,546183,317572,connect,ended,-2767.0,,,-47.0,53.0,early
11183,546201,307439,mobile,ended,625.0,545098.0,720.0,10.0,25.0,late
11184,546266,392805,mobile,ended,38.0,,,0.0,38.0,late
11185,546290,342699,connect,ended,-36.0,,,-1.0,24.0,early
11186,546296,389018,mobile,ended,18.0,,,0.0,18.0,late
11187,546460,322445,mobile,ended,10.0,,,0.0,10.0,late
11188,546517,299670,connect,ended,-36.0,,,-1.0,24.0,early
11189,546553,407676,mobile,ended,,,,,,on time
11190,546656,405353,mobile,ended,,,,,,on time
11192,546733,368404,mobile,ended,6.0,,,0.0,6.0,late
11193,546870,377700,mobile,ended,36.0,552710.0,90.0,0.0,36.0,late
11196,547214,408983,mobile,ended,832.0,,,13.0,52.0,late
11197,547251,256840,mobile,ended,121.0,,,2.0,1.0,late
11198,547264,403644,mobile,ended,148.0,,,2.0,28.0,late
11199,547598,403054,mobile,ended,99.0,,,1.0,39.0,late
11200,547783,194343,connect,ended,-61.0,545064.0,30.0,-2.0,59.0,early
11201,547786,370312,mobile,ended,107.0,,,1.0,47.0,late
11202,547788,224133,mobile,ended,-4.0,,,-1.0,56.0,early
11203,547797,397838,mobile,ended,14.0,542249.0,90.0,0.0,14.0,late
11204,547801,296038,mobile,ended,,,,,,on time
11205,547939,406475,mobile,ended,7.0,,,0.0,7.0,late
11207,548001,399507,mobile,ended,-67.0,,,-2.0,53.0,early
11208,548136,410954,mobile,ended,24.0,,,0.0,24.0,late
11209,548220,373685,connect,ended,-2.0,,,-1.0,58.0,early
11210,548232,349678,connect,ended,-100.0,547238.0,180.0,-2.0,20.0,early
11212,548268,351146,mobile,ended,-63.0,,,-2.0,57.0,early
11213,548305,409509,mobile,ended,1412.0,,,23.0,32.0,late
11215,548333,352393,connect,ended,,,,,,on time
11218,548427,382714,mobile,ended,31.0,,,0.0,31.0,late
11219,548554,198687,mobile,ended,931.0,,,15.0,31.0,late
11220,548580,352409,mobile,ended,41.0,,,0.0,41.0,late
11221,548669,390280,mobile,ended,,,,,,on time
11222,548865,370907,mobile,ended,25.0,,,0.0,25.0,late
11223,548927,389121,mobile,ended,-99.0,,,-2.0,21.0,early
11225,549122,383594,mobile,ended,-31.0,,,-1.0,29.0,early
11226,549220,411105,mobile,ended,67.0,,,1.0,7.0,late
11227,549264,356551,connect,ended,-18.0,,,-1.0,42.0,early
11228,549275,373314,mobile,ended,15.0,,,0.0,15.0,late
11229,549337,241032,mobile,ended,-15.0,,,-1.0,45.0,early
11230,549383,346519,mobile,ended,-803.0,,,-14.0,37.0,early
11231,549421,410554,mobile,ended,58.0,,,0.0,58.0,late
11232,549514,380583,mobile,ended,,,,,,on time
11233,549555,338243,connect,ended,-154.0,,,-3.0,26.0,early
11234,549696,367531,mobile,ended,25.0,,,0.0,25.0,late
11236,549714,346208,connect,ended,-126.0,553005.0,240.0,-3.0,54.0,early
11237,549747,349628,mobile,ended,0.0,,,0.0,0.0,on time
11239,549969,392070,mobile,ended,-12.0,,,-1.0,48.0,early
11240,549971,346897,mobile,ended,8.0,,,0.0,8.0,late
11241,550088,377004,mobile,ended,142.0,,,2.0,22.0,late
11242,550191,303517,mobile,ended,193.0,,,3.0,13.0,late
11243,550193,368756,mobile,ended,148.0,,,2.0,28.0,late
11244,550343,396435,connect,ended,44.0,,,0.0,44.0,late
11245,550547,384193,connect,ended,-62.0,,,-2.0,58.0,early
11246,550616,368432,mobile,ended,-65.0,527378.0,0.0,-2.0,55.0,early
11247,550709,325302,mobile,ended,,,,,,on time
11249,550820,412213,mobile,ended,30.0,,,0.0,30.0,late
11250,550904,400362,mobile,ended,-8.0,,,-1.0,52.0,early
11251,550995,321885,mobile,ended,452.0,,,7.0,32.0,late
11252,551006,392528,mobile,ended,70.0,,,1.0,10.0,late
11253,551047,337091,mobile,ended,19.0,,,0.0,19.0,late
11254,551075,409516,mobile,ended,-14.0,,,-1.0,46.0,early
11255,551079,363786,mobile,ended,-69.0,,,-2.0,51.0,early
11257,551189,412539,mobile,ended,74.0,,,1.0,14.0,late
11258,551284,336935,connect,ended,32.0,,,0.0,32.0,late
11259,551327,376626,mobile,ended,-207.0,538892.0,660.0,-4.0,33.0,early
11260,551405,292626,mobile,ended,-76.0,,,-2.0,44.0,early
11262,551421,412623,mobile,ended,-27.0,,,-1.0,33.0,early
11264,551457,163949,mobile,ended,3.0,,,0.0,3.0,late
11265,551540,408910,mobile,ended,79.0,536101.0,720.0,1.0,19.0,late
11266,551656,365423,mobile,ended,7.0,,,0.0,7.0,late
11267,551699,194120,mobile,ended,-23.0,,,-1.0,37.0,early
11268,551728,409197,mobile,ended,-56.0,,,-1.0,4.0,early
11269,555102,409992,mobile,ended,6.0,,,0.0,6.0,late
11270,555111,403250,connect,ended,20.0,,,0.0,20.0,late
11271,555255,411670,mobile,ended,864.0,,,14.0,24.0,late
11272,555315,373927,mobile,ended,-31.0,,,-1.0,29.0,early
11274,555399,312931,mobile,ended,202.0,,,3.0,22.0,late
11275,555451,390702,connect,ended,175.0,560568.0,120.0,2.0,55.0,late
11277,555603,384383,mobile,ended,-7.0,,,-1.0,53.0,early
11278,555637,300505,connect,ended,-1.0,545888.0,60.0,-1.0,59.0,early
11279,555730,407033,mobile,ended,68.0,,,1.0,8.0,late
11280,555838,410594,mobile,ended,110.0,,,1.0,50.0,late
11281,555890,380813,mobile,ended,-145.0,,,-3.0,35.0,early
11282,546148,359157,mobile,ended,208.0,,,3.0,28.0,late
11283,546199,407632,mobile,ended,-66.0,,,-2.0,54.0,early
11284,546215,394545,mobile,ended,19.0,,,0.0,19.0,late
11286,546709,369382,mobile,ended,-53.0,,,-1.0,7.0,early
11287,546737,404602,mobile,ended,240.0,,,4.0,0.0,late
11288,546740,319225,connect,ended,16.0,,,0.0,16.0,late
11289,546790,409908,mobile,ended,,,,,,on time
11290,546876,407883,mobile,ended,,,,,,on time
11291,546879,410467,mobile,ended,,,,,,on time
11292,546901,313772,connect,ended,-71.0,,,-2.0,49.0,early
11293,546917,195977,connect,ended,-313.0,,,-6.0,47.0,early
11295,547121,340419,mobile,ended,-81.0,,,-2.0,39.0,early
11296,547164,364890,mobile,ended,597.0,,,9.0,57.0,late
11297,547224,397027,mobile,ended,-55.0,,,-1.0,5.0,early
11298,547353,400088,mobile,ended,66.0,,,1.0,6.0,late
11299,547456,385085,mobile,ended,30.0,,,0.0,30.0,late
11300,547495,403153,mobile,ended,393.0,,,6.0,33.0,late
11301,547505,392812,mobile,ended,681.0,,,11.0,21.0,late
11302,547576,384594,mobile,ended,52.0,,,0.0,52.0,late
11303,547852,376738,mobile,ended,21.0,,,0.0,21.0,late
11304,547900,409731,mobile,ended,-189.0,,,-4.0,51.0,early
11305,547934,388231,mobile,ended,7.0,,,0.0,7.0,late
11306,547954,403049,mobile,ended,41.0,,,0.0,41.0,late
11307,548036,401911,mobile,ended,37.0,,,0.0,37.0,late
11308,548113,340304,mobile,ended,13.0,,,0.0,13.0,late
11309,548144,288865,mobile,ended,,,,,,on time
11310,548151,406700,mobile,ended,62.0,,,1.0,2.0,late
11311,548221,409612,mobile,ended,25.0,,,0.0,25.0,late
11312,548224,402235,mobile,ended,61.0,,,1.0,1.0,late
11313,548369,371387,mobile,ended,-24.0,,,-1.0,36.0,early
11314,548397,397217,connect,ended,1.0,,,0.0,1.0,late
11315,548523,348400,mobile,ended,-181.0,,,-4.0,59.0,early
11316,548551,187611,mobile,ended,-55.0,,,-1.0,5.0,early
11319,548828,407414,mobile,ended,-26.0,,,-1.0,34.0,early
11320,549021,190291,connect,ended,70.0,,,1.0,10.0,late
11321,549058,399002,mobile,ended,-38.0,,,-1.0,22.0,early
11322,549083,409854,mobile,ended,-29.0,,,-1.0,31.0,early
11323,549090,392718,mobile,ended,-48.0,,,-1.0,12.0,early
11324,549234,392878,mobile,ended,-317.0,,,-6.0,43.0,early
11325,549269,375307,mobile,ended,39.0,535903.0,720.0,0.0,39.0,late
11326,549279,380785,mobile,ended,-66.0,,,-2.0,54.0,early
11327,549318,349481,mobile,ended,90.0,,,1.0,30.0,late
11328,549387,338940,mobile,ended,,548303.0,60.0,,,on time
11329,549479,355788,mobile,ended,60.0,,,1.0,0.0,late
11330,549540,362446,mobile,ended,254.0,,,4.0,14.0,late
11331,549594,207728,mobile,ended,33.0,,,0.0,33.0,late
11332,549657,350811,mobile,ended,1600.0,,,26.0,40.0,late
11333,549693,379955,mobile,ended,133.0,,,2.0,13.0,late
11334,549766,383625,connect,ended,-12.0,,,-1.0,48.0,early
11335,549825,403265,connect,ended,-18.0,,,-1.0,42.0,early
11336,549866,275994,mobile,ended,,,,,,on time
11337,550057,408725,mobile,ended,,,,,,on time
11338,550063,346303,mobile,ended,-72.0,,,-2.0,48.0,early
11339,550102,366371,connect,ended,-37.0,,,-1.0,23.0,early
11340,550122,394869,mobile,ended,648.0,,,10.0,48.0,late
11341,550154,317237,mobile,ended,409.0,,,6.0,49.0,late
11342,550196,286234,mobile,ended,37.0,,,0.0,37.0,late
11343,550226,375946,mobile,ended,2.0,,,0.0,2.0,late
11344,550261,408392,mobile,ended,-148.0,,,-3.0,32.0,early
