,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
13525,556630,376605,connect,ended,1.0,,,0.0,1.0,late
13547,539699,295783,connect,ended,-94.0,,,-2.0,26.0,early
13556,540547,385008,connect,ended,48.0,536772.0,120.0,0.0,48.0,late
13560,540977,166540,connect,ended,-29.0,,,-1.0,31.0,early
13568,541231,383720,connect,ended,-215.0,,,-4.0,25.0,early
13572,541944,317378,connect,ended,48.0,,,0.0,48.0,late
13579,542261,392712,connect,ended,-96.0,,,-2.0,24.0,early
13583,542428,350374,connect,ended,118.0,,,1.0,58.0,late
13587,538292,370055,connect,ended,-27.0,,,-1.0,33.0,early
13593,538830,265239,connect,ended,34.0,,,0.0,34.0,late
13600,539408,359049,connect,ended,-6.0,,,-1.0,54.0,early
13603,539526,384396,connect,ended,139.0,,,2.0,19.0,late
13612,540228,317770,connect,ended,-16.0,,,-1.0,44.0,early
13613,540243,352921,connect,ended,6.0,537768.0,0.0,0.0,6.0,late
13618,540515,352745,connect,ended,-65.0,,,-2.0,55.0,early
13621,540618,319886,connect,ended,31.0,,,0.0,31.0,late
13625,540701,380647,connect,ended,-110.0,,,-2.0,10.0,early
13643,541521,288908,connect,ended,21.0,,,0.0,21.0,late
13650,541760,367632,connect,ended,-29.0,527974.0,270.0,-1.0,31.0,early
13653,541863,358982,connect,ended,-159.0,540103.0,720.0,-3.0,21.0,early
13658,542028,317298,connect,ended,-225.0,538558.0,30.0,-4.0,15.0,early
13662,542156,295783,connect,ended,17.0,,,0.0,17.0,late
13673,573597,351660,connect,ended,23.0,,,0.0,23.0,late
13675,573698,181625,connect,ended,61.0,,,1.0,1.0,late
13678,574579,286751,connect,ended,-48.0,,,-1.0,12.0,early
13680,574975,308073,connect,ended,-280.0,,,-5.0,20.0,early
13685,557250,305819,connect,ended,-5.0,,,-1.0,55.0,early
13688,557768,402985,connect,ended,12.0,,,0.0,12.0,late
13691,558076,255576,connect,ended,-22.0,,,-1.0,38.0,early
13694,558307,341881,connect,ended,93.0,,,1.0,33.0,late
13697,546674,348293,connect,ended,-141.0,,,-3.0,39.0,early
13708,547426,366037,connect,ended,27.0,,,0.0,27.0,late
13719,548088,402562,connect,ended,-111.0,546511.0,120.0,-2.0,9.0,early
13725,548562,173061,connect,ended,-23.0,,,-1.0,37.0,early
13732,549512,251447,connect,ended,-165.0,548048.0,0.0,-3.0,15.0,early
13745,535886,337414,connect,ended,-53.0,,,-1.0,7.0,early
13760,536732,350374,connect,ended,-72.0,,,-2.0,48.0,early
13766,537073,213807,connect,ended,24.0,,,0.0,24.0,late
13767,537100,372856,connect,ended,,,,,,on time
13775,537510,385756,connect,ended,8.0,,,0.0,8.0,late
13782,537922,320834,connect,ended,-58.0,,,-1.0,2.0,early
13787,538291,375883,connect,ended,74.0,,,1.0,14.0,late
13802,508298,380102,connect,ended,-2.0,,,-1.0,58.0,early
13808,560093,251447,connect,ended,-606.0,,,-11.0,54.0,early
13811,560323,374169,connect,ended,-284.0,,,-5.0,16.0,early
13837,550811,317361,connect,ended,69.0,,,1.0,9.0,late
13841,551094,320824,connect,ended,-43.0,,,-1.0,17.0,early
13842,551148,390590,connect,ended,-14.0,,,-1.0,46.0,early
13845,551258,308073,connect,ended,,,,,,on time
13848,551334,377591,connect,ended,32.0,,,0.0,32.0,late
13853,551494,404130,connect,ended,-111.0,,,-2.0,9.0,early
13862,552207,360551,connect,ended,68.0,550621.0,30.0,1.0,8.0,late
13863,552208,376311,connect,ended,33.0,549389.0,90.0,0.0,33.0,late
13865,552371,401475,connect,ended,47.0,,,0.0,47.0,late
13896,566328,385008,connect,ended,23.0,565761.0,690.0,0.0,23.0,late
13907,567257,370416,connect,ended,,563114.0,0.0,,,on time
13921,568471,177313,connect,ended,151.0,,,2.0,31.0,late
13922,568524,314456,connect,ended,-10.0,559282.0,60.0,-1.0,50.0,early
13928,569645,396034,connect,ended,-25.0,551522.0,330.0,-1.0,35.0,early
13929,570193,364160,connect,ended,-21.0,,,-1.0,39.0,early
13932,570777,368604,connect,ended,-12.0,527387.0,660.0,-1.0,48.0,early
13936,571324,366164,connect,ended,-294.0,566181.0,450.0,-5.0,6.0,early
13937,571391,241021,connect,ended,-28.0,,,-1.0,32.0,early
13940,571713,311923,connect,ended,-123.0,544337.0,600.0,-3.0,57.0,early
13951,573209,290600,connect,ended,55.0,,,0.0,55.0,late
13961,561063,308038,connect,ended,4.0,,,0.0,4.0,late
13964,561357,356106,connect,ended,1262.0,,,21.0,2.0,late
13965,561495,381810,connect,ended,115.0,,,1.0,55.0,late
13974,562176,405142,connect,ended,-584.0,,,-10.0,16.0,early
13976,562325,347042,connect,ended,-73.0,564123.0,600.0,-2.0,47.0,early
13978,562435,409951,connect,ended,189.0,,,3.0,9.0,late
13992,563506,320824,connect,ended,-154.0,,,-3.0,26.0,early
13993,563510,318728,connect,ended,225.0,,,3.0,45.0,late
14000,564018,398456,connect,ended,-77.0,,,-2.0,43.0,early
14014,564963,181625,connect,ended,180.0,,,3.0,0.0,late
14016,565109,312603,connect,ended,-956.0,566489.0,0.0,-16.0,4.0,early
14026,542766,358978,connect,ended,-8.0,,,-1.0,52.0,early
14027,542854,317024,connect,ended,116.0,542633.0,570.0,1.0,56.0,late
14028,542878,335276,connect,ended,79.0,553825.0,0.0,1.0,19.0,late
14067,559663,173061,connect,ended,-21.0,552524.0,720.0,-1.0,39.0,early
14071,560023,227119,connect,ended,3.0,,,0.0,3.0,late
14080,560352,243595,connect,ended,-122.0,,,-3.0,58.0,early
14084,560680,336349,connect,ended,-10.0,,,-1.0,50.0,early
14085,560949,310636,connect,ended,26.0,564126.0,60.0,0.0,26.0,late
14095,568987,391370,connect,ended,42.0,562708.0,0.0,0.0,42.0,late
14097,569303,272430,connect,ended,-44.0,562514.0,360.0,-1.0,16.0,early
14103,569996,358982,connect,ended,441.0,,,7.0,21.0,late
14107,570337,365926,connect,ended,-37.0,543942.0,570.0,-1.0,23.0,early
14112,571084,409993,connect,ended,-35.0,,,-1.0,25.0,early
14121,572744,376311,connect,ended,27.0,,,0.0,27.0,late
14124,573154,349894,connect,ended,-99.0,,,-2.0,21.0,early
14125,573170,406062,connect,ended,-3.0,,,-1.0,57.0,early
14151,554496,270867,connect,ended,89.0,,,1.0,29.0,late
14157,554935,328135,connect,ended,-308.0,,,-6.0,52.0,early
14160,555137,404130,connect,ended,26.0,552365.0,60.0,0.0,26.0,late
14162,555227,241021,connect,ended,-18.0,,,-1.0,42.0,early
14179,556852,305819,connect,ended,92.0,,,1.0,32.0,late
14194,557902,355383,connect,ended,41.0,,,0.0,41.0,late
14208,558647,407055,connect,ended,-60.0,,,-1.0,0.0,early
14219,559394,220877,connect,ended,66.0,,,1.0,6.0,late
14222,559610,173380,connect,ended,-416.0,,,-7.0,4.0,early
14227,559857,366872,connect,ended,-35.0,,,-1.0,25.0,early
14235,560571,398152,connect,ended,-113.0,552192.0,690.0,-2.0,7.0,early
14239,561014,399912,connect,ended,,,,,,on time
14240,561089,307983,connect,ended,18.0,,,0.0,18.0,late
14241,561108,321752,connect,ended,26.0,,,0.0,26.0,late
14253,562386,228359,connect,ended,,,,,,on time
14260,562774,376605,connect,ended,-693.0,,,-12.0,27.0,early
14265,565968,338243,connect,ended,37.0,560465.0,720.0,0.0,37.0,late
14278,566613,314456,connect,ended,10.0,,,0.0,10.0,late
14284,567267,267672,connect,ended,,,,,,on time
14285,567392,383625,connect,ended,15.0,,,0.0,15.0,late
14290,568058,358082,connect,ended,-184.0,,,-4.0,56.0,early
14291,568399,241021,connect,ended,-57.0,563552.0,60.0,-1.0,3.0,early
14292,568701,332582,connect,ended,194.0,,,3.0,14.0,late
14303,569968,275364,connect,ended,-78.0,,,-2.0,42.0,early
14308,571496,401871,connect,ended,-74.0,,,-2.0,46.0,early
14314,572193,399806,connect,ended,386.0,,,6.0,26.0,late
14315,572385,378003,connect,ended,153.0,,,2.0,33.0,late
14319,573317,291856,connect,ended,-78.0,,,-2.0,42.0,early
14322,574318,289234,connect,ended,-38.0,,,-1.0,22.0,early
14324,575061,364882,connect,ended,73.0,,,1.0,13.0,late
14326,563040,351660,connect,ended,41.0,,,0.0,41.0,late
14334,563348,225486,connect,ended,97.0,563757.0,0.0,1.0,37.0,late
14337,563458,371159,connect,ended,-24.0,,,-1.0,36.0,early
14341,563827,241021,connect,ended,-486.0,,,-9.0,54.0,early
14342,564123,347042,connect,ended,78.0,,,1.0,18.0,late
14345,564439,399806,connect,ended,-256.0,,,-5.0,44.0,early
14351,514841,367776,connect,ended,37.0,,,0.0,37.0,late
14353,515692,397569,connect,ended,7.0,,,0.0,7.0,late
14385,527387,368604,connect,ended,-68.0,559396.0,690.0,-2.0,52.0,early
14399,533111,367776,connect,ended,117.0,,,1.0,57.0,late
14410,534830,263298,connect,ended,-44.0,,,-1.0,16.0,early
14424,536081,353425,connect,ended,143.0,,,2.0,23.0,late
14425,536150,312840,connect,ended,-60.0,,,-1.0,0.0,early
14430,536600,358849,connect,ended,-23.0,,,-1.0,37.0,early
14431,536790,342085,connect,ended,22.0,,,0.0,22.0,late
14435,537064,401649,connect,ended,84.0,562864.0,0.0,1.0,24.0,late
14439,537416,216148,connect,ended,-12.0,,,-1.0,48.0,early
14440,537430,362241,connect,ended,-1.0,,,-1.0,59.0,early
14448,537768,352921,connect,ended,-3.0,,,-1.0,57.0,early
14457,542941,366872,connect,ended,164.0,,,2.0,44.0,late
14466,543418,376491,connect,ended,3.0,,,0.0,3.0,late
14467,543440,226544,connect,ended,1.0,,,0.0,1.0,late
14468,543536,328135,connect,ended,54.0,,,0.0,54.0,late
14469,543571,373893,connect,ended,-4.0,534820.0,150.0,-1.0,56.0,early
14493,544588,377591,connect,ended,50.0,562313.0,60.0,0.0,50.0,late
14498,545201,371162,connect,ended,15.0,,,0.0,15.0,late
14503,545963,305525,connect,ended,-33.0,549063.0,150.0,-1.0,27.0,early
14519,546997,404963,connect,ended,,,,,,on time
14520,547028,290726,connect,ended,-1.0,,,-1.0,59.0,early
14529,562333,280805,connect,ended,-138.0,,,-3.0,42.0,early
14535,562771,285241,connect,ended,35.0,,,0.0,35.0,late
14543,563167,341062,connect,ended,-127.0,,,-3.0,53.0,early
14556,564118,362187,connect,ended,-8.0,,,-1.0,52.0,early
14560,564479,359485,connect,ended,121.0,561602.0,210.0,2.0,1.0,late
14563,564681,378754,connect,ended,-29.0,,,-1.0,31.0,early
14572,558129,344254,connect,ended,-185.0,558115.0,690.0,-4.0,55.0,early
14578,558313,285452,connect,ended,-21.0,556448.0,720.0,-1.0,39.0,early
14588,559060,248889,connect,ended,-50.0,,,-1.0,10.0,early
14597,559521,411754,connect,ended,81.0,556456.0,660.0,1.0,21.0,late
14607,560343,405005,connect,ended,-46.0,,,-1.0,14.0,early
14611,560890,334190,connect,ended,-19.0,,,-1.0,41.0,early
14613,560984,376406,connect,ended,-22.0,,,-1.0,38.0,early
14619,561339,366872,connect,ended,-146.0,566968.0,690.0,-3.0,34.0,early
14621,561445,311923,connect,ended,-87.0,,,-2.0,33.0,early
14622,561580,369447,connect,ended,30.0,,,0.0,30.0,late
14623,561602,359485,connect,ended,8.0,,,0.0,8.0,late
14626,561698,312078,connect,ended,45.0,564914.0,0.0,0.0,45.0,late
14631,562189,366981,connect,ended,155.0,,,2.0,35.0,late
14632,562202,216576,connect,ended,31.0,559387.0,240.0,0.0,31.0,late
14633,562214,359880,connect,ended,-114.0,,,-2.0,6.0,early
14634,562290,349171,connect,ended,-839.0,562874.0,420.0,-14.0,1.0,early
14646,563253,403962,connect,ended,-139.0,,,-3.0,41.0,early
14651,563818,390927,connect,ended,-6.0,,,-1.0,54.0,early
14652,563832,389565,connect,ended,-5.0,564385.0,60.0,-1.0,55.0,early
14653,563879,318782,connect,ended,97.0,,,1.0,37.0,late
14661,564429,312545,connect,ended,-276.0,,,-5.0,24.0,early
14666,564812,385391,connect,ended,-1.0,,,-1.0,59.0,early
14675,558480,381787,connect,ended,-15.0,548193.0,210.0,-1.0,45.0,early
14678,558735,385011,connect,ended,-46.0,,,-1.0,14.0,early
14680,558905,392683,connect,ended,55.0,553157.0,0.0,0.0,55.0,late
14683,559085,173380,connect,ended,20.0,,,0.0,20.0,late
14685,559451,340594,connect,ended,18.0,,,0.0,18.0,late
14701,560840,406289,connect,ended,16.0,,,0.0,16.0,late
14708,561048,332582,connect,ended,-12.0,,,-1.0,48.0,early
14712,561645,383625,connect,ended,-138.0,567392.0,0.0,-3.0,42.0,early
14713,561734,385391,connect,ended,10.0,,,0.0,10.0,late
14719,561921,325328,connect,ended,-9.0,,,-1.0,51.0,early
14721,562099,348999,connect,ended,36.0,,,0.0,36.0,late
14723,562285,391901,connect,ended,157.0,,,2.0,37.0,late
14727,562432,303309,connect,ended,22.0,,,0.0,22.0,late
14729,562642,280227,connect,ended,-123.0,,,-3.0,57.0,early
14736,563200,396009,connect,ended,12.0,,,0.0,12.0,late
14740,563393,336650,connect,ended,68.0,,,1.0,8.0,late
14746,563578,390590,connect,ended,6.0,,,0.0,6.0,late
14752,564071,342154,connect,ended,-64.0,,,-2.0,56.0,early
14763,564543,393044,connect,ended,-65.0,,,-2.0,55.0,early
14770,564958,359880,connect,ended,195.0,,,3.0,15.0,late
14773,565201,265664,connect,ended,8.0,,,0.0,8.0,late
14796,565814,389565,connect,ended,48.0,565397.0,0.0,0.0,48.0,late
14802,565979,371159,connect,ended,48.0,563458.0,60.0,0.0,48.0,late
14817,567081,288908,connect,ended,42.0,,,0.0,42.0,late
14830,568340,312603,connect,ended,-75.0,,,-2.0,45.0,early
14837,569132,398942,connect,ended,38.0,,,0.0,38.0,late
14839,569301,195977,connect,ended,62.0,561125.0,660.0,1.0,2.0,late
14841,569820,377591,connect,ended,-2.0,,,-1.0,58.0,early
14843,569822,379751,connect,ended,7.0,,,0.0,7.0,late
14844,569891,337414,connect,ended,-195.0,,,-4.0,45.0,early
14848,570299,385391,connect,ended,-20.0,,,-1.0,40.0,early
14854,571565,300505,connect,ended,35.0,,,0.0,35.0,late
14859,572850,406551,connect,ended,155.0,,,2.0,35.0,late
14860,573163,408638,connect,ended,-112.0,,,-2.0,8.0,early
14863,573599,347464,connect,ended,23.0,,,0.0,23.0,late
14866,575031,319886,connect,ended,92.0,571453.0,660.0,1.0,32.0,late
14868,575528,409993,connect,ended,31.0,,,0.0,31.0,late
14873,538412,164960,connect,ended,-17.0,,,-1.0,43.0,early
14876,538636,383427,connect,ended,-17.0,,,-1.0,43.0,early
14883,538854,348293,connect,ended,46.0,,,0.0,46.0,late
14886,539038,378072,connect,ended,-17.0,529169.0,720.0,-1.0,43.0,early
14896,565937,290600,connect,ended,-9.0,567467.0,0.0,-1.0,51.0,early
14928,569177,340579,connect,ended,-38.0,,,-1.0,22.0,early
14931,569560,290600,connect,ended,-131.0,,,-3.0,49.0,early
14939,570240,285452,connect,ended,101.0,,,1.0,41.0,late
14941,570796,385721,connect,ended,43.0,,,0.0,43.0,late
14942,570983,355444,connect,ended,-61.0,,,-2.0,59.0,early
14962,573830,366164,connect,ended,,,,,,on time
14963,573893,335276,connect,ended,-19.0,,,-1.0,41.0,early
14965,574540,403962,connect,ended,153.0,,,2.0,33.0,late
14978,539981,366981,connect,ended,75.0,,,1.0,15.0,late
14980,540072,312603,connect,ended,-158.0,,,-3.0,22.0,early
14990,540783,381857,connect,ended,-221.0,,,-4.0,19.0,early
14997,541144,192179,connect,ended,46.0,,,0.0,46.0,late
15001,541304,348526,connect,ended,121.0,,,2.0,1.0,late
15003,564485,290726,connect,ended,-42.0,554952.0,480.0,-1.0,18.0,early
15009,565054,385574,connect,ended,-216.0,,,-4.0,24.0,early
15018,565700,308073,connect,ended,55.0,,,0.0,55.0,late
15023,565955,342710,connect,ended,-84.0,,,-2.0,36.0,early
15027,566170,245154,connect,ended,-2.0,,,-1.0,58.0,early
15031,566431,377591,connect,ended,27.0,,,0.0,27.0,late
15032,566446,309027,connect,ended,-79.0,,,-2.0,41.0,early
15033,566721,358567,connect,ended,-40.0,,,-1.0,20.0,early
15036,566798,375126,connect,ended,50.0,,,0.0,50.0,late
15037,566891,317361,connect,ended,-266.0,,,-5.0,34.0,early
15061,568444,353425,connect,ended,-27.0,557068.0,90.0,-1.0,33.0,early
15063,568500,312603,connect,ended,0.0,565109.0,60.0,0.0,0.0,on time
15068,568771,374741,connect,ended,-140.0,,,-3.0,40.0,early
15082,570566,296967,connect,ended,-21.0,,,-1.0,39.0,early
15084,570888,265239,connect,ended,-21.0,551401.0,270.0,-1.0,39.0,early
15093,571965,376491,connect,ended,17.0,,,0.0,17.0,late
15098,572389,203963,connect,ended,-32.0,,,-1.0,28.0,early
15102,573169,375892,connect,ended,,,,,,on time
15103,573482,254689,connect,ended,16.0,,,0.0,16.0,late
15107,574418,300505,connect,ended,,,,,,on time
15108,574491,317330,connect,ended,33.0,,,0.0,33.0,late
15111,574676,405611,connect,ended,35.0,,,0.0,35.0,late
15114,540159,241021,connect,ended,-204.0,,,-4.0,36.0,early
15130,541166,357576,connect,ended,175.0,,,2.0,55.0,late
15148,542614,365315,connect,ended,-272.0,,,-5.0,28.0,early
15152,543161,232763,connect,ended,-6.0,,,-1.0,54.0,early
15157,543326,373864,connect,ended,85.0,,,1.0,25.0,late
15169,544077,381708,connect,ended,121.0,,,2.0,1.0,late
15176,544232,164960,connect,ended,7.0,,,0.0,7.0,late
15184,540391,371541,connect,ended,-44.0,,,-1.0,16.0,early
15189,540956,362199,connect,ended,-62.0,,,-2.0,58.0,early
15206,541894,355900,connect,ended,-118.0,,,-2.0,2.0,early
15214,542241,390467,connect,ended,-16.0,537405.0,0.0,-1.0,44.0,early
15223,543055,405005,connect,ended,-26.0,551169.0,720.0,-1.0,34.0,early
15225,543093,349605,connect,ended,-45.0,,,-1.0,15.0,early
15232,543790,347873,connect,ended,-200.0,,,-4.0,40.0,early
15233,543861,358082,connect,ended,-41.0,542942.0,120.0,-1.0,19.0,early
15235,543980,334190,connect,ended,-42.0,,,-1.0,18.0,early
15237,544269,353425,connect,ended,-71.0,,,-2.0,49.0,early
15241,544709,342710,connect,ended,-9.0,,,-1.0,51.0,early
15247,545265,387753,connect,ended,-483.0,546021.0,720.0,-9.0,57.0,early
15252,545454,369447,connect,ended,-72.0,,,-2.0,48.0,early
15255,545715,405005,connect,ended,47.0,,,0.0,47.0,late
15260,546021,387753,connect,ended,-5.0,,,-1.0,55.0,early
15266,546340,342699,connect,ended,-1.0,,,-1.0,59.0,early
15276,547042,390509,connect,ended,22.0,,,0.0,22.0,late
15277,547064,383625,connect,ended,-29.0,,,-1.0,31.0,early
15281,547370,349678,connect,ended,-42.0,,,-1.0,18.0,early
15282,547383,290600,connect,ended,19.0,,,0.0,19.0,late
15287,547758,314107,connect,ended,89.0,,,1.0,29.0,late
15289,547814,376760,connect,ended,8.0,,,0.0,8.0,late
15304,549186,383462,connect,ended,-87.0,,,-2.0,33.0,early
15306,549263,393968,connect,ended,-47.0,,,-1.0,13.0,early
15309,549462,381708,connect,ended,142.0,548698.0,60.0,2.0,22.0,late
15314,549615,390608,connect,ended,2.0,,,0.0,2.0,late
15323,549892,316678,connect,ended,23.0,,,0.0,23.0,late
15324,550096,312603,connect,ended,7.0,,,0.0,7.0,late
15340,551029,383110,connect,ended,58.0,,,0.0,58.0,late
15353,551892,376491,connect,ended,-96.0,550998.0,540.0,-2.0,24.0,early
15354,551957,359045,connect,ended,3.0,546597.0,30.0,0.0,3.0,late
15363,552582,251447,connect,ended,-60.0,549512.0,630.0,-1.0,0.0,early
15373,544605,304392,connect,ended,-7.0,528643.0,120.0,-1.0,53.0,early
15375,544762,300505,connect,ended,-67.0,548050.0,90.0,-2.0,53.0,early
15391,545585,394656,connect,ended,34.0,,,0.0,34.0,late
15393,545714,375126,connect,ended,3.0,,,0.0,3.0,late
15406,546605,194340,connect,ended,-308.0,,,-6.0,52.0,early
15408,546667,402083,connect,ended,272.0,,,4.0,32.0,late
15410,546864,352650,connect,ended,-78.0,,,-2.0,42.0,early
15415,547180,296815,connect,ended,-185.0,,,-4.0,55.0,early
15445,538679,350502,connect,ended,-19.0,,,-1.0,41.0,early
15448,538970,381787,connect,ended,-130.0,,,-3.0,50.0,early
15451,549593,381787,connect,ended,-2.0,,,-1.0,58.0,early
15482,551724,228703,connect,ended,102.0,549401.0,30.0,1.0,42.0,late
15492,552771,385131,connect,ended,-777.0,,,-13.0,3.0,early
15504,553675,384683,connect,ended,,,,,,on time
15510,554463,376491,connect,ended,-1539.0,,,-26.0,21.0,early
15520,539340,230201,connect,ended,-18.0,,,-1.0,42.0,early
15524,539645,381499,connect,ended,-228.0,,,-4.0,12.0,early
15534,540058,228703,connect,ended,6.0,,,0.0,6.0,late
15538,540382,310444,connect,ended,-120.0,533896.0,210.0,-2.0,0.0,early
15545,565241,408620,connect,ended,-50.0,,,-1.0,10.0,early
15557,566344,176220,connect,ended,-86.0,561304.0,330.0,-2.0,34.0,early
15561,566719,340369,connect,ended,44.0,,,0.0,44.0,late
15565,547405,306450,connect,ended,-120.0,,,-2.0,0.0,early
15570,547636,390068,connect,ended,-130.0,,,-3.0,50.0,early
15581,548121,225795,connect,ended,-767.0,,,-13.0,13.0,early
15583,548193,381787,connect,ended,158.0,,,2.0,38.0,late
15587,548540,299063,connect,ended,-147.0,549939.0,150.0,-3.0,33.0,early
15592,548939,332582,connect,ended,67.0,,,1.0,7.0,late
15593,549034,352015,connect,ended,-4.0,,,-1.0,56.0,early
15596,549044,375128,connect,ended,41.0,,,0.0,41.0,late
15601,549373,360299,connect,ended,-144.0,,,-3.0,36.0,early
15602,549488,355023,connect,ended,-131.0,,,-3.0,49.0,early
15614,550076,220877,connect,ended,-17.0,,,-1.0,43.0,early
15615,550215,360474,connect,ended,61.0,,,1.0,1.0,late
15616,550282,341119,connect,ended,,,,,,on time
15619,550484,225795,connect,ended,-25.0,,,-1.0,35.0,early
15627,551104,366371,connect,ended,7.0,550102.0,30.0,0.0,7.0,late
15628,551151,396009,connect,ended,156.0,545980.0,480.0,2.0,36.0,late
15629,551177,375421,connect,ended,-15.0,,,-1.0,45.0,early
15637,567218,355842,connect,ended,267.0,,,4.0,27.0,late
15644,567827,275364,connect,ended,-6.0,,,-1.0,54.0,early
15650,567940,362433,connect,ended,-8.0,,,-1.0,52.0,early
15651,568102,383720,connect,ended,-7.0,,,-1.0,53.0,early
15653,539594,402562,connect,ended,-14.0,,,-1.0,46.0,early
15660,540016,357860,connect,ended,16.0,542394.0,570.0,0.0,16.0,late
15675,541419,232763,connect,ended,-79.0,,,-2.0,41.0,early
15678,541570,358567,connect,ended,-112.0,550224.0,720.0,-2.0,8.0,early
15687,542010,241021,connect,ended,-13.0,,,-1.0,47.0,early
15702,543319,298117,connect,ended,141.0,,,2.0,21.0,late
15707,543535,371572,connect,ended,-312.0,548202.0,390.0,-6.0,48.0,early
